payment_id,action_taken,execution_status,recovered_amount,notes,execution_timestamp
pay_e7e9905e95fc45,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.437293+00:00
pay_034312d49fa14c,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.441522+00:00
pay_e93fee3805e449,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.443752+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.445592+00:00
pay_a3240a1f508c47,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.450739+00:00
pay_b24bb629a14a4b,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.457479+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.459971+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.462545+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:24.464981+00:00
pay_74a4633a7fea40,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.469994+00:00
pay_658b789db20d41,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.472348+00:00
pay_5fa331218bab45,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.476359+00:00
pay_8add8044a8b944,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.480928+00:00
pay_88d134a65b714d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.485227+00:00
pay_0e396faf32c845,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:24.487830+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.489885+00:00
pay_1c2830e255a641,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.492203+00:00
pay_555df0f6b29245,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.494430+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.496787+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.499462+00:00
pay_6ad5efc4403e48,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.503684+00:00
pay_9b21693c87134e,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:24.505918+00:00
pay_d7b68697117047,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:24.507949+00:00
pay_1b8867ff569043,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:24.511906+00:00
pay_c133b4f00f844c,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:24.514941+00:00
pay_198cc292508e4c,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.216977+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.220821+00:00
pay_448b26a786f24f,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.223160+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.227164+00:00
pay_4744ac83dae044,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.231007+00:00
pay_86f8a929396a4a,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.243112+00:00
pay_fad24497accc4f,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.245959+00:00
pay_f5863af444e14d,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.250623+00:00
pay_8daa230f1bc04f,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.255031+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.257022+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.259839+00:00
pay_ee4d851071674e,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.265778+00:00
pay_894811081a0645,send_reminder,skipped,0,'send_reminder' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.268845+00:00
pay_b8583eec85e043,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.271393+00:00
pay_8762b97dbbb34c,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.276671+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.280264+00:00
pay_03b9eede25884d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.282753+00:00
pay_a5da5901405d4b,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.287287+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.289909+00:00
pay_c435a704261a49,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.295785+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.298447+00:00
pay_19943116b8314c,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.300390+00:00
pay_99ef3457f10941,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.303082+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.306759+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.310652+00:00
pay_6789e50f332e45,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.313985+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.317194+00:00
pay_3b952fa41a6642,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.323801+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.328586+00:00
pay_476a0f02115048,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.331306+00:00
pay_815990007dd041,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.333529+00:00
pay_719997839cce48,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.335449+00:00
pay_756f07a8e80444,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.339279+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.342662+00:00
pay_35746940215c49,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.345997+00:00
pay_ba4a856830f143,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.351311+00:00
pay_4463614bbe6c45,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.353473+00:00
pay_2531470561594c,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.357653+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.359761+00:00
pay_c12ca86133284d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.361944+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.364257+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.368258+00:00
pay_44c254cbabf747,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.370675+00:00
pay_f1d7b74656c145,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.375026+00:00
pay_9adb916bb74a47,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.380762+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.383411+00:00
pay_affec597019046,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.388446+00:00
pay_216119fde87d4a,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.391440+00:00
pay_52bf197c365e4a,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.398563+00:00
pay_94f071b753ef42,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.400699+00:00
pay_e7e9905e95fc45,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.404687+00:00
pay_034312d49fa14c,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.408754+00:00
pay_e93fee3805e449,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.411164+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.412915+00:00
pay_a3240a1f508c47,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.417870+00:00
pay_b24bb629a14a4b,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.422148+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.424400+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-23T06:23:45.426360+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-23T06:23:45.428464+00:00
pay_74a4633a7fea40,retry_now,failed,0,"HTTPSConnectionPool(host='api.razorpay.com', port=443): Max retries exceeded with url: /v1/payment_links (Caused by NameResolutionError(""HTTPSConnection(host='api.razorpay.com', port=443): Failed to resolve 'api.razorpay.com' ([Errno 11001] getaddrinfo failed)""))",2026-08-23T06:23:45.432547+00:00
